Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
5962862227,5962896052,33825,0,33825,:weight_h2d L18 462MiB,1246522,1246522,2,0,414,23,:14:23:414,----:weight_h2d L18 462MiB
5962916602,5962950650,34048,0,34048,:weight_h2d L18 0MiB,1246522,1246522,2,0,415,23,:14:23:415,----:weight_h2d L18 0MiB
5962971712,5963004662,32950,0,32950,:weight_h2d L18 0MiB,1246522,1246522,2,0,416,23,:14:23:416,----:weight_h2d L18 0MiB
6687268141,6778443089,91174948,91084678,90270,:weight_ssd_read layer017/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,418,,:418,:weight_ssd_read layer017/self_attn.qkv_proj.weight.bin 160MiB
6687328536,6778413214,91084678,85231655,5853023,:cuFileRead,1246522,1258195,1,1,421,418,:418:421,--:cuFileRead
6687386196,6772617851,85231655,0,85231655,:cuFileHandleNVFS,1246522,1258195,2,0,424,421,:418:421:424,----:cuFileHandleNVFS
6687404678,6778276409,90871731,0,90871731,:cuFileHandleNVFS,1246522,1247447,0,0,427,,:427,:cuFileHandleNVFS
6687404957,6849168525,161763568,161686687,76881,:weight_ssd_read layer017/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,428,,:428,:weight_ssd_read layer017/self_attn.o_proj.weight.bin 128MiB
6687407777,6771432273,84024496,0,84024496,:cuFileHandleNVFS,1246522,1247446,0,0,431,,:431,:cuFileHandleNVFS
6687446382,6849133069,161686687,142754599,18932088,:cuFileRead,1246522,1258197,1,1,434,428,:428:434,--:cuFileRead
6687470399,6775819257,88348858,0,88348858,:cuFileHandleNVFS,1246522,1247445,0,0,437,,:437,:cuFileHandleNVFS
6687491332,6830245931,142754599,0,142754599,:cuFileHandleNVFS,1246522,1258197,2,0,440,434,:428:434:440,----:cuFileHandleNVFS
6687511410,7196217336,508705926,508628719,77207,:weight_ssd_read layer017/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,441,,:441,:weight_ssd_read layer017/mlp.gate_up_proj.weight.bin 924MiB
6687526954,6834594834,147067880,0,147067880,:cuFileHandleNVFS,1246522,1247444,0,0,444,,:444,:cuFileHandleNVFS
6687543148,7196171867,508628719,465574941,43053778,:cuFileRead,1246522,1258194,1,1,447,441,:441:447,--:cuFileRead
6687577342,7153152283,465574941,0,465574941,:cuFileHandleNVFS,1246522,1258194,2,0,450,447,:441:447:450,----:cuFileHandleNVFS
6687601109,7243394591,555793482,555733206,60276,:weight_ssd_read layer017/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,451,,:451,:weight_ssd_read layer017/mlp.down_proj.weight.bin 462MiB
6687633430,7243366636,555733206,303504355,252228851,:cuFileRead,1246522,1258196,1,1,454,451,:451:454,--:cuFileRead
6687675819,6991180174,303504355,0,303504355,:cuFileHandleNVFS,1246522,1258196,2,0,457,454,:451:454:457,----:cuFileHandleNVFS
6771460734,6847068883,75608149,0,75608149,:cuFileHandleNVFS,1246522,1247446,0,0,460,,:460,:cuFileHandleNVFS
6775861343,6849023742,73162399,0,73162399,:cuFileHandleNVFS,1246522,1247445,0,0,463,,:463,:cuFileHandleNVFS
6778310904,7162795539,384484635,0,384484635,:cuFileHandleNVFS,1246522,1247447,0,0,466,,:466,:cuFileHandleNVFS
6834629467,7193461817,358832350,0,358832350,:cuFileHandleNVFS,1246522,1247444,0,0,469,,:469,:cuFileHandleNVFS
6847102363,7196068510,348966147,0,348966147,:cuFileHandleNVFS,1246522,1247446,0,0,472,,:472,:cuFileHandleNVFS
6849058618,7043357100,194298482,0,194298482,:cuFileHandleNVFS,1246522,1247445,0,0,475,,:475,:cuFileHandleNVFS
7043404828,7197547664,154142836,0,154142836,:cuFileHandleNVFS,1246522,1247445,0,0,478,,:478,:cuFileHandleNVFS
7162827579,7243245212,80417633,0,80417633,:cuFileHandleNVFS,1246522,1247447,0,0,481,,:481,:cuFileHandleNVFS
7247157676,7247265345,107669,0,107669,:weight_h2d L19 160MiB,1246522,1246522,2,0,484,23,:14:23:484,----:weight_h2d L19 160MiB
7247299070,7247342473,43403,0,43403,:weight_h2d L19 0MiB,1246522,1246522,2,0,485,23,:14:23:485,----:weight_h2d L19 0MiB
7247364900,7247400199,35299,0,35299,:weight_h2d L19 128MiB,1246522,1246522,2,0,486,23,:14:23:486,----:weight_h2d L19 128MiB
7247420359,7247455372,35013,0,35013,:weight_h2d L19 924MiB,1246522,1246522,2,0,487,23,:14:23:487,----:weight_h2d L19 924MiB
7247477058,7247510497,33439,0,33439,:weight_h2d L19 462MiB,1246522,1246522,2,0,488,23,:14:23:488,----:weight_h2d L19 462MiB
7247531079,7247565490,34411,0,34411,:weight_h2d L19 0MiB,1246522,1246522,2,0,489,23,:14:23:489,----:weight_h2d L19 0MiB
7247585166,7247618115,32949,0,32949,:weight_h2d L19 0MiB,1246522,1246522,2,0,490,23,:14:23:490,----:weight_h2d L19 0MiB
7250557579,7250627497,69918,0,69918,:weight_h2d L20 0MiB,1246522,1246522,2,0,493,23,:14:23:493,----:weight_h2d L20 0MiB
7250658528,7250698748,40220,0,40220,:weight_h2d L20 0MiB,1246522,1246522,2,0,494,23,:14:23:494,----:weight_h2d L20 0MiB
7250721156,7250755929,34773,0,34773,:weight_h2d L20 0MiB,1246522,1246522,2,0,495,23,:14:23:495,----:weight_h2d L20 0MiB
7253503152,7253573422,70270,0,70270,:weight_h2d L21 160MiB,1246522,1246522,2,0,498,23,:14:23:498,----:weight_h2d L21 160MiB
7253600941,7253640785,39844,0,39844,:weight_h2d L21 0MiB,1246522,1246522,2,0,499,23,:14:23:499,----:weight_h2d L21 0MiB
7253663753,7253698037,34284,0,34284,:weight_h2d L21 128MiB,1246522,1246522,2,0,500,23,:14:23:500,----:weight_h2d L21 128MiB
7253720296,7253755637,35341,0,35341,:weight_h2d L21 924MiB,1246522,1246522,2,0,501,23,:14:23:501,----:weight_h2d L21 924MiB
7253777601,7253811538,33937,0,33937,:weight_h2d L21 462MiB,1246522,1246522,2,0,502,23,:14:23:502,----:weight_h2d L21 462MiB
7253831938,7253865308,33370,0,33370,:weight_h2d L21 0MiB,1246522,1246522,2,0,503,23,:14:23:503,----:weight_h2d L21 0MiB
7253885515,7253918032,32517,0,32517,:weight_h2d L21 0MiB,1246522,1246522,2,0,504,23,:14:23:504,----:weight_h2d L21 0MiB
7951025606,8043565108,92539502,92451788,87714,:weight_ssd_read layer020/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,506,,:506,:weight_ssd_read layer020/self_attn.qkv_proj.weight.bin 160MiB
7951086914,8043538702,92451788,90776803,1674985,:cuFileRead,1246522,1258195,1,1,509,506,:506:509,--:cuFileRead
7951150893,8095972884,144821991,144754188,67803,:weight_ssd_read layer020/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,511,,:511,:weight_ssd_read layer020/self_attn.o_proj.weight.bin 128MiB
7951152193,8041928996,90776803,0,90776803,:cuFileHandleNVFS,1246522,1258195,2,0,513,509,:506:509:513,----:cuFileHandleNVFS
7951169062,8041276509,90107447,0,90107447,:cuFileHandleNVFS,1246522,1247445,0,0,516,,:516,:cuFileHandleNVFS
7951191197,8095945385,144754188,72827573,71926615,:cuFileRead,1246522,1258197,1,1,519,511,:511:519,--:cuFileRead
7951233160,8043494732,92261572,0,92261572,:cuFileHandleNVFS,1246522,1247444,0,0,522,,:522,:cuFileHandleNVFS
7951273957,8040435040,89161083,0,89161083,:cuFileHandleNVFS,1246522,1247446,0,0,525,,:525,:cuFileHandleNVFS
7951286504,8442308788,491022284,490942558,79726,:weight_ssd_read layer020/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,526,,:526,:weight_ssd_read layer020/mlp.gate_up_proj.weight.bin 924MiB
7951288871,8024116444,72827573,0,72827573,:cuFileHandleNVFS,1246522,1258197,2,0,529,519,:511:519:529,----:cuFileHandleNVFS
7951322702,8024631492,73308790,0,73308790,:cuFileHandleNVFS,1246522,1247447,0,0,534,,:534,:cuFileHandleNVFS
7951323136,8442265694,490942558,390416333,100526225,:cuFileRead,1246522,1258194,1,1,535,526,:526:535,--:cuFileRead
7951359901,8341776234,390416333,0,390416333,:cuFileHandleNVFS,1246522,1258194,2,0,538,535,:526:535:538,----:cuFileHandleNVFS
7951380513,8502233801,550853288,550793573,59715,:weight_ssd_read layer020/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,539,,:539,:weight_ssd_read layer020/mlp.down_proj.weight.bin 462MiB
7951410622,8502204195,550793573,226047822,324745751,:cuFileRead,1246522,1258196,1,1,542,539,:539:542,--:cuFileRead
7951446082,8177493904,226047822,0,226047822,:cuFileHandleNVFS,1246522,1258196,2,0,545,542,:539:542:545,----:cuFileHandleNVFS
8024661674,8082110319,57448645,0,57448645,:cuFileHandleNVFS,1246522,1247447,0,0,548,,:548,:cuFileHandleNVFS
8040476112,8095781012,55304900,0,55304900,:cuFileHandleNVFS,1246522,1247446,0,0,551,,:551,:cuFileHandleNVFS
8041301008,8388069345,346768337,0,346768337,:cuFileHandleNVFS,1246522,1247445,0,0,554,,:554,:cuFileHandleNVFS
8043528957,8387349824,343820867,0,343820867,:cuFileHandleNVFS,1246522,1247444,0,0,557,,:557,:cuFileHandleNVFS
8082142154,8442154280,360012126,0,360012126,:cuFileHandleNVFS,1246522,1247447,0,0,560,,:560,:cuFileHandleNVFS
8095807581,8276435151,180627570,0,180627570,:cuFileHandleNVFS,1246522,1247446,0,0,563,,:563,:cuFileHandleNVFS
8276479263,8454785651,178306388,0,178306388,:cuFileHandleNVFS,1246522,1247446,0,0,566,,:566,:cuFileHandleNVFS
8387380598,8502095986,114715388,0,114715388,:cuFileHandleNVFS,1246522,1247444,0,0,569,,:569,:cuFileHandleNVFS
8505945624,8506034214,88590,0,88590,:weight_h2d L22 160MiB,1246522,1246522,2,0,572,23,:14:23:572,----:weight_h2d L22 160MiB
8506062852,8506104429,41577,0,41577,:weight_h2d L22 0MiB,1246522,1246522,2,0,573,23,:14:23:573,----:weight_h2d L22 0MiB
8506126029,8506160805,34776,0,34776,:weight_h2d L22 128MiB,1246522,1246522,2,0,574,23,:14:23:574,----:weight_h2d L22 128MiB
8506181847,8506215769,33922,0,33922,:weight_h2d L22 924MiB,1246522,1246522,2,0,575,23,:14:23:575,----:weight_h2d L22 924MiB
8506235417,8506268550,33133,0,33133,:weight_h2d L22 462MiB,1246522,1246522,2,0,576,23,:14:23:576,----:weight_h2d L22 462MiB
8506287956,8506321139,33183,0,33183,:weight_h2d L22 0MiB,1246522,1246522,2,0,577,23,:14:23:577,----:weight_h2d L22 0MiB
8506342970,8506376458,33488,0,33488,:weight_h2d L22 0MiB,1246522,1246522,2,0,578,23,:14:23:578,----:weight_h2d L22 0MiB
8509124988,8509222814,97826,0,97826,:weight_h2d L23 0MiB,1246522,1246522,2,0,581,23,:14:23:581,----:weight_h2d L23 0MiB
8509254384,8509293904,39520,0,39520,:weight_h2d L23 0MiB,1246522,1246522,2,0,582,23,:14:23:582,----:weight_h2d L23 0MiB
8509315556,8509351591,36035,0,36035,:weight_h2d L23 0MiB,1246522,1246522,2,0,583,23,:14:23:583,----:weight_h2d L23 0MiB
8512125682,8512195041,69359,0,69359,:weight_h2d L24 160MiB,1246522,1246522,2,0,586,23,:14:23:586,----:weight_h2d L24 160MiB
8512222927,8512262201,39274,0,39274,:weight_h2d L24 0MiB,1246522,1246522,2,0,587,23,:14:23:587,----:weight_h2d L24 0MiB
8512285571,8512320368,34797,0,34797,:weight_h2d L24 128MiB,1246522,1246522,2,0,588,23,:14:23:588,----:weight_h2d L24 128MiB
8512341957,8512375914,33957,0,33957,:weight_h2d L24 924MiB,1246522,1246522,2,0,589,23,:14:23:589,----:weight_h2d L24 924MiB
8512395746,8512428808,33062,0,33062,:weight_h2d L24 462MiB,1246522,1246522,2,0,590,23,:14:23:590,----:weight_h2d L24 462MiB
8512449634,8512482185,32551,0,32551,:weight_h2d L24 0MiB,1246522,1246522,2,0,591,23,:14:23:591,----:weight_h2d L24 0MiB
8512501877,8512535105,33228,0,33228,:weight_h2d L24 0MiB,1246522,1246522,2,0,592,23,:14:23:592,----:weight_h2d L24 0MiB
9201735180,9277077749,75342569,75266968,75601,:weight_ssd_read layer023/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,594,,:594,:weight_ssd_read layer023/self_attn.qkv_proj.weight.bin 160MiB
9201780848,9277047816,75266968,68889749,6377219,:cuFileRead,1246522,1258195,1,1,597,594,:594:597,--:cuFileRead
9201839663,9270729412,68889749,0,68889749,:cuFileHandleNVFS,1246522,1258195,2,0,600,597,:594:597:600,----:cuFileHandleNVFS
9201854373,9351826798,149972425,149902921,69504,:weight_ssd_read layer023/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,601,,:601,:weight_ssd_read layer023/self_attn.o_proj.weight.bin 128MiB
9201863531,9274742333,72878802,0,72878802,:cuFileHandleNVFS,1246522,1247447,0,0,604,,:604,:cuFileHandleNVFS
9201867386,9271560479,69693093,0,69693093,:cuFileHandleNVFS,1246522,1247446,0,0,607,,:607,:cuFileHandleNVFS
9201892283,9276942330,75050047,0,75050047,:cuFileHandleNVFS,1246522,1247445,0,0,611,,:611,:cuFileHandleNVFS
9201894818,9351797739,149902921,127820250,22082671,:cuFileRead,1246522,1258197,1,1,613,601,:601:613,--:cuFileRead
9201947590,9329767840,127820250,0,127820250,:cuFileHandleNVFS,1246522,1258197,2,0,616,613,:601:613:616,----:cuFileHandleNVFS
9201963747,9693540942,491577195,491496938,80257,:weight_ssd_read layer023/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,617,,:617,:weight_ssd_read layer023/mlp.gate_up_proj.weight.bin 924MiB
9202000638,9693497576,491496938,448342900,43154038,:cuFileRead,1246522,1258194,1,1,620,617,:617:620,--:cuFileRead
9202070062,9331276040,129205978,0,129205978,:cuFileHandleNVFS,1246522,1247444,0,0,623,,:623,:cuFileHandleNVFS
9202071607,9739974781,537903174,537838232,64942,:weight_ssd_read layer023/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,626,,:626,:weight_ssd_read layer023/mlp.down_proj.weight.bin 462MiB
9202071908,9650414808,448342900,0,448342900,:cuFileHandleNVFS,1246522,1258194,2,0,627,620,:617:620:627,----:cuFileHandleNVFS
9202104095,9739942327,537838232,284669505,253168727,:cuFileRead,1246522,1258196,1,1,630,626,:626:630,--:cuFileRead
9202143788,9486813293,284669505,0,284669505,:cuFileHandleNVFS,1246522,1258196,2,0,633,630,:626:630:633,----:cuFileHandleNVFS
9271588475,9346192986,74604511,0,74604511,:cuFileHandleNVFS,1246522,1247446,0,0,636,,:636,:cuFileHandleNVFS
9274757751,9351758091,77000340,0,77000340,:cuFileHandleNVFS,1246522,1247447,0,0,639,,:639,:cuFileHandleNVFS
9276971603,9662115152,385143549,0,385143549,:cuFileHandleNVFS,1246522,1247445,0,0,642,,:642,:cuFileHandleNVFS
9331307843,9690688515,359380672,0,359380672,:cuFileHandleNVFS,1246522,1247444,0,0,645,,:645,:cuFileHandleNVFS
9346219735,9693400237,347180502,0,347180502,:cuFileHandleNVFS,1246522,1247446,0,0,648,,:648,:cuFileHandleNVFS
9351789495,9544087392,192297897,0,192297897,:cuFileHandleNVFS,1246522,1247447,0,0,651,,:651,:cuFileHandleNVFS
9544133188,9697221060,153087872,0,153087872,:cuFileHandleNVFS,1246522,1247447,0,0,654,,:654,:cuFileHandleNVFS
9662149884,9739827143,77677259,0,77677259,:cuFileHandleNVFS,1246522,1247445,0,0,657,,:657,:cuFileHandleNVFS
9743950938,9744043687,92749,0,92749,:weight_h2d L25 160MiB,1246522,1246522,2,0,660,23,:14:23:660,----:weight_h2d L25 160MiB
9744072859,9744114896,42037,0,42037,:weight_h2d L25 0MiB,1246522,1246522,2,0,661,23,:14:23:661,----:weight_h2d L25 0MiB
9744137363,9744173048,35685,0,35685,:weight_h2d L25 128MiB,1246522,1246522,2,0,662,23,:14:23:662,----:weight_h2d L25 128MiB
9744195716,9744230085,34369,0,34369,:weight_h2d L25 924MiB,1246522,1246522,2,0,663,23,:14:23:663,----:weight_h2d L25 924MiB
9744250301,9744284494,34193,0,34193,:weight_h2d L25 462MiB,1246522,1246522,2,0,664,23,:14:23:664,----:weight_h2d L25 462MiB
9744305220,9744339635,34415,0,34415,:weight_h2d L25 0MiB,1246522,1246522,2,0,665,23,:14:23:665,----:weight_h2d L25 0MiB
9744360388,9744394537,34149,0,34149,:weight_h2d L25 0MiB,1246522,1246522,2,0,666,23,:14:23:666,----:weight_h2d L25 0MiB
9747168193,9747252971,84778,0,84778,:weight_h2d L26 160MiB,1246522,1246522,2,0,669,23,:14:23:669,----:weight_h2d L26 160MiB
9747282821,9747325040,42219,0,42219,:weight_h2d L26 0MiB,1246522,1246522,2,0,670,23,:14:23:670,----:weight_h2d L26 0MiB
9747347637,9747382616,34979,0,34979,:weight_h2d L26 128MiB,1246522,1246522,2,0,671,23,:14:23:671,----:weight_h2d L26 128MiB
9747404403,9747438267,33864,0,33864,:weight_h2d L26 924MiB,1246522,1246522,2,0,672,23,:14:23:672,----:weight_h2d L26 924MiB
9747459315,9747492061,32746,0,32746,:weight_h2d L26 462MiB,1246522,1246522,2,0,673,23,:14:23:673,----:weight_h2d L26 462MiB
9747511913,9747544843,32930,0,32930,:weight_h2d L26 0MiB,1246522,1246522,2,0,674,23,:14:23:674,----:weight_h2d L26 0MiB
9747565507,9747598242,32735,0,32735,:weight_h2d L26 0MiB,1246522,1246522,2,0,675,23,:14:23:675,----:weight_h2d L26 0MiB
9750260303,9750325902,65599,0,65599,:weight_h2d L27 0MiB,1246522,1246522,2,0,678,23,:14:23:678,----:weight_h2d L27 0MiB
9750356044,9750395580,39536,0,39536,:weight_h2d L27 0MiB,1246522,1246522,2,0,679,23,:14:23:679,----:weight_h2d L27 0MiB
9750416728,9750451950,35222,0,35222,:weight_h2d L27 0MiB,1246522,1246522,2,0,680,23,:14:23:680,----:weight_h2d L27 0MiB
9753197919,9753262900,64981,0,64981,:weight_h2d L28 160MiB,1246522,1246522,2,0,683,23,:14:23:683,----:weight_h2d L28 160MiB
9753290273,9753329593,39320,0,39320,:weight_h2d L28 0MiB,1246522,1246522,2,0,684,23,:14:23:684,----:weight_h2d L28 0MiB
9753352696,9753387080,34384,0,34384,:weight_h2d L28 128MiB,1246522,1246522,2,0,685,23,:14:23:685,----:weight_h2d L28 128MiB
9753408421,9753442816,34395,0,34395,:weight_h2d L28 924MiB,1246522,1246522,2,0,686,23,:14:23:686,----:weight_h2d L28 924MiB
9753462323,9753495683,33360,0,33360,:weight_h2d L28 462MiB,1246522,1246522,2,0,687,23,:14:23:687,----:weight_h2d L28 462MiB
9753515627,9753549392,33765,0,33765,:weight_h2d L28 0MiB,1246522,1246522,2,0,688,23,:14:23:688,----:weight_h2d L28 0MiB
9753569938,9753603206,33268,0,33268,:weight_h2d L28 0MiB,1246522,1246522,2,0,689,23,:14:23:689,----:weight_h2d L28 0MiB
10815086990,10888438398,73351408,73275697,75711,:weight_ssd_read layer027/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,691,,:691,:weight_ssd_read layer027/self_attn.qkv_proj.weight.bin 160MiB
10815136893,10888412590,73275697,65022576,8253121,:cuFileRead,1246522,1258195,1,1,694,691,:691:694,--:cuFileRead
10815194478,10880217054,65022576,0,65022576,:cuFileHandleNVFS,1246522,1258195,2,0,697,694,:691:694:697,----:cuFileHandleNVFS
10815203408,10880729003,65525595,0,65525595,:cuFileHandleNVFS,1246522,1247447,0,0,700,,:700,:cuFileHandleNVFS
10815210400,10960185169,144974769,144891857,82912,:weight_ssd_read layer027/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,701,,:701,:weight_ssd_read layer027/self_attn.o_proj.weight.bin 128MiB
10815224750,10888303478,73078728,0,73078728,:cuFileHandleNVFS,1246522,1247444,0,0,704,,:704,:cuFileHandleNVFS
10815250150,10885595735,70345585,0,70345585,:cuFileHandleNVFS,1246522,1247446,0,0,707,,:707,:cuFileHandleNVFS
10815269120,10960160977,144891857,124931270,19960587,:cuFileRead,1246522,1258197,1,1,710,701,:701:710,--:cuFileRead
10815319624,10940250894,124931270,0,124931270,:cuFileHandleNVFS,1246522,1258197,2,0,713,710,:701:710:713,----:cuFileHandleNVFS
10815332228,11542338461,727006233,726918304,87929,:weight_ssd_read layer027/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,714,,:714,:weight_ssd_read layer027/mlp.gate_up_proj.weight.bin 924MiB
10815352733,10942302848,126950115,0,126950115,:cuFileHandleNVFS,1246522,1247445,0,0,717,,:717,:cuFileHandleNVFS
10815363852,11542282156,726918304,684576113,42342191,:cuFileRead,1246522,1258194,1,1,720,714,:714:720,--:cuFileRead
10815399006,11499975119,684576113,0,684576113,:cuFileHandleNVFS,1246522,1258194,2,0,723,720,:714:720:723,----:cuFileHandleNVFS
10815461367,11589032424,773571057,773486915,84142,:weight_ssd_read layer027/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,724,,:724,:weight_ssd_read layer027/mlp.down_proj.weight.bin 462MiB
10815495352,11588982267,773486915,280517591,492969324,:cuFileRead,1246522,1258196,1,1,727,724,:724:727,--:cuFileRead
10815531242,11096048833,280517591,0,280517591,:cuFileHandleNVFS,1246522,1258196,2,0,730,727,:724:727:730,----:cuFileHandleNVFS
10880756683,10954094888,73338205,0,73338205,:cuFileHandleNVFS,1246522,1247447,0,0,733,,:733,:cuFileHandleNVFS
10885619854,10960111960,74492106,0,74492106,:cuFileHandleNVFS,1246522,1247446,0,0,736,,:736,:cuFileHandleNVFS
10888331383,11512978445,624647062,0,624647062,:cuFileHandleNVFS,1246522,1247444,0,0,739,,:739,:cuFileHandleNVFS
10942333600,11540218266,597884666,0,597884666,:cuFileHandleNVFS,1246522,1247445,0,0,742,,:742,:cuFileHandleNVFS
10954126512,11542234614,588108102,0,588108102,:cuFileHandleNVFS,1246522,1247447,0,0,745,,:745,:cuFileHandleNVFS
10960144804,11385118172,424973368,0,424973368,:cuFileHandleNVFS,1246522,1247446,0,0,748,,:748,:cuFileHandleNVFS
11385161844,11543936794,158774950,0,158774950,:cuFileHandleNVFS,1246522,1247446,0,0,751,,:751,:cuFileHandleNVFS
11513014791,11588841120,75826329,0,75826329,:cuFileHandleNVFS,1246522,1247444,0,0,754,,:754,:cuFileHandleNVFS
11593536336,11593646189,109853,0,109853,:weight_h2d L29 160MiB,1246522,1246522,2,0,757,23,:14:23:757,----:weight_h2d L29 160MiB
11593677946,11593721672,43726,0,43726,:weight_h2d L29 0MiB,1246522,1246522,2,0,758,23,:14:23:758,----:weight_h2d L29 0MiB
11593745534,11593794296,48762,0,48762,:weight_h2d L29 128MiB,1246522,1246522,2,0,759,23,:14:23:759,----:weight_h2d L29 128MiB
11593820239,11593855207,34968,0,34968,:weight_h2d L29 924MiB,1246522,1246522,2,0,760,23,:14:23:760,----:weight_h2d L29 924MiB
11593876927,11593911638,34711,0,34711,:weight_h2d L29 462MiB,1246522,1246522,2,0,761,23,:14:23:761,----:weight_h2d L29 462MiB
11593934728,11593969875,35147,0,35147,:weight_h2d L29 0MiB,1246522,1246522,2,0,762,23,:14:23:762,----:weight_h2d L29 0MiB
11593991796,11594026716,34920,0,34920,:weight_h2d L29 0MiB,1246522,1246522,2,0,763,23,:14:23:763,----:weight_h2d L29 0MiB
11597314968,11597402243,87275,0,87275,:weight_h2d L30 0MiB,1246522,1246522,2,0,766,23,:14:23:766,----:weight_h2d L30 0MiB
11597437251,11597478144,40893,0,40893,:weight_h2d L30 0MiB,1246522,1246522,2,0,767,23,:14:23:767,----:weight_h2d L30 0MiB
11597499893,11597535073,35180,0,35180,:weight_h2d L30 0MiB,1246522,1246522,2,0,768,23,:14:23:768,----:weight_h2d L30 0MiB
